employee_id,first_name,last_name,address,city,country,postal,phone,email,department,position,emergency_contact_name,emergency_contact_phone,dob,created,address_lat,address_lon
E600505,Jeffrey,Wright,48 Clayton Road,Clayton,Australia,3800,0458406414,Jeffrey.Wright@dpc.gov.xx,Premier and Cabient,Executive,Helen,04582904397,12-May-1957,20-Feb-2019,-37.904501749999994,145.12466788504602
E600506,Carlos,Pitts,53 Riverside Track,South Morang,Australia,3090,0412214148,Carlos.Pitts@dpc.gov.xx,Premier and Cabient,Analyst,David,0428461582,21-Feb-1973,03-Jan-2015,-37.665243,145.0893068
E600507,Judith,Hendricks,115 Hume Freeway,Wollert,Australia,3750,0422167936,Judith.Hendricks@health.gov.xx,Health,Director,Stacy,04122405470,23-Dec-1971,28-Aug-2018,-37.62402338846321,144.99304121502936
E600508,Tanya,Hernandez,119 Citylink In-West Gate Out Ramp,Port Melbourne,Australia,3207,0449995362,Tanya.Hernandez@education.gov.xx,Education and Training,Coordinator,Keith,04366220443,18-Jan-1974,17-Oct-2015,-37.829249819553375,144.92942333556087
E600509,James,King,109 Roberts Street,West Footscray,Australia,3012,0427856757,James.King@education.gov.xx,Education and Training,Operations,Steven,04391478107,23-Nov-1960,23-Aug-2019,-37.809889947924376,144.8699274794536
E600510,Carlos,Gilbert,110 Riversdale Road,Surrey Hills,Australia,3127,0424169696,Carlos.Gilbert@education.gov.xx,Education and Training,Advisor,James,04188947623,02-Sep-1982,16-Apr-2015,-37.8362219,145.100194
E600511,Heather,Lucas,65 Saxon Street,Brunswick,Australia,3056,0427181539,Heather.Lucas@education.gov.xx,Education and Training,Administator,Jason,04458111595,25-Aug-1987,25-Feb-2017,-37.77098865,144.96094622174033
E600512,Elizabeth,Weiss,116 Mick Rd,Brunswick,Australia,3056,0459156695,Elizabeth.Weiss@dtf.gov.xx,Treasury and Finance,Consultant,Holly,04145308460,07-Jul-1977,06-Jan-2016,-37.8150505239382,144.92010310234966
E600513,Regina,Ramirez,47 Tilburn Road,Deer Park,Australia,3023,0430027909,Regina.Ramirez@health.gov.xx,Health,Assistant,Mariah,04549111266,28-Jan-1970,11-Nov-2017,-37.78090218986183,144.78515462647476
E600514,Dylan,Chambers,85 Burgundy Drive,Doncaster,Australia,3108,0477469218,Dylan.Chambers@transport.gov.xx,Transport,Analyst,Stephanie,04514249504,19-Mar-1991,28-Aug-2016,-37.7791873174159,145.11977927986155
E600515,Devin,Thomas,94 Latrobe Street,Mentone,Australia,3194,0455398065,Devin.Thomas@djpr.gov.xx,"Jobs, Precincts and Regions",Consultant,Sara,04158532330,07-Apr-1972,30-May-2018,-37.97421435,145.05774860881832
E600516,Timothy,Marquez,24 Lipton Drive,Thomastown,Australia,3074,0433722370,Timothy.Marquez@delwp.gov.xx,"Environment, Land, Water and Planning",Consultant,Dylan,04219564492,18-Jun-1983,20-Jan-2020,-37.689855006406574,144.99779944886046
E600517,Samantha,Murray,25 Mary St,Broadmeadows,Australia,3047,0466618842,Samantha.Murray@dtf.gov.xx,Treasury and Finance,Coordinator,Brittany,04573552118,27-May-1959,22-Mar-2019,-37.6377329,144.8810975
E600518,Amber,Harper,51 Main Yarra Trail,Viewbank,Australia,3084,0479388136,Amber.Harper@dpc.gov.xx,Premier and Cabient,Trainer,Jennifer,04176977822,10-Mar-1988,15-May-2019,-37.74891161536053,145.09559042236313
E600519,Meghan,Dunn,105 Albert Street,Brunswick East,Australia,3057,0414598087,Meghan.Dunn@delwp.gov.xx,"Environment, Land, Water and Planning",Analyst,David,04329809832,27-May-1972,06-Nov-2017,-37.77041485,144.98207636130977
E600520,Justin,Cox,72 Melton Highway,Taylors Lakes,Australia,3038,0448123193,Justin.Cox@education.gov.xx,Education and Training,Assistant,Leah,04144230439,14-May-1966,23-Sep-2017,-37.69546942932228,144.772144683113
E600521,Michael,Espinoza,106 Stawell Street,West Melbourne,Australia,3051,0473813425,Michael.Espinoza@delwp.gov.xx,"Environment, Land, Water and Planning",Advisor,Julia,04222088469,14-Jun-1970,16-Oct-2015,-37.8052345,144.9426175
E600522,Stephanie,Simmons,23 Springvale Road,Donvale,Australia,3109,0464438925,Stephanie.Simmons@health.gov.xx,Health,Coordinator,Cheryl,04180438355,15-Mar-1962,21-Feb-2018,-37.76633332544375,145.18257229057582
E600523,Danielle,Torres,102 Bonds Road,Lower Plenty,Australia,3093,0456249884,Danielle.Torres@health.gov.xx,Health,Director,Kimberly,04413753673,05-Nov-1960,30-Nov-2019,-37.7513748,145.1131575
E600524,Christopher,Charles,113 The Circuit,Gladstone Park,Australia,3043,0416729776,Christopher.Charles@djpr.gov.xx,"Jobs, Precincts and Regions",Manager,Alexis,04237153707,18-Mar-1990,01-Nov-2015,-37.70100409984566,144.8925521092221
E600525,Mary,Scott,81 Clyde Ave,Point Cook,Australia,3030,0447851502,Mary.Scott@education.gov.xx,Education and Training,Advisor,Dustin,04241235416,06-Mar-1974,23-Jul-2016,-37.8814419,144.7845482
E600526,Sonia,Cohen,113 Sydney Road (Hume Highway),Hadfield,Australia,3060,0441784058,Sonia.Cohen@djpr.gov.xx,"Jobs, Precincts and Regions",Consultant,Donna,04212707109,16-Jan-1958,04-Apr-2017,-37.7014227,144.9596091
E600527,Austin,Dunn,100 Western Ring Out - Pascoe Vale Ramp Of,Gladstone Park,Australia,3043,0412275602,Austin.Dunn@transport.gov.xx,Transport,Assistant,Elizabeth,04648876735,25-Oct-1973,02-May-2019,-37.693705211139225,144.90359810194465
E600528,Thomas,Williams,56 Barkly Street,Footscray,Australia,3011,0414101199,Thomas.Williams@delwp.gov.xx,"Environment, Land, Water and Planning",Trainer,Eric,0434898125,24-Mar-1991,22-May-2018,-37.7992263,144.8936094
E600529,Elizabeth,Mahoney,116 Glen Street,Hawthorn,Australia,3122,0467751114,Elizabeth.Mahoney@health.gov.xx,Health,Consultant,Kristy,04462841097,27-Apr-1992,15-Aug-2015,-37.8317808626611,145.0350223329836
E600530,Joshua,White,108 Sydney Road (Hume Highway),Hadfield,Australia,3060,0459254144,Joshua.White@djpr.gov.xx,"Jobs, Precincts and Regions",Analyst,Christian,04603331809,13-Nov-1966,20-Feb-2020,-37.7138981,144.96140595243173
E600531,Luke,Acevedo,91 Drake Boulevard,,Australia,3025,0475499557,Luke.Acevedo@health.gov.xx,Health,Advisor,Andrew,0429506417,18-Sep-1974,10-Feb-2017,-37.8540100947636,144.82802265232152
E600532,Matthew,Smith,75 Gilmour Road,Sunshine North,Australia,3020,0445213732,Matthew.Smith@health.gov.xx,Health,Analyst,Renee,04659251461,27-May-1976,21-Aug-2016,-37.77134325260554,144.82306316073377
E600533,Abigail,West,63 Morshead Avenue,Mount Waverley,Australia,3149,0455463912,Abigail.West@dffh.gov.xx,"Families, Fairness and Housing",Analyst,Diana,04644204633,27-Dec-1976,30-Oct-2016,-37.8785491,145.1467202
E600534,Ana,Moreno,76 Ferdinand Avenue,Balwyn North,Australia,3104,0476926875,Ana.Moreno@health.gov.xx,Health,Coordinator,Jennifer,04677859132,12-Sep-1968,10-Jan-2015,-37.795151338666386,145.0981925949428
E600535,Jennifer,Bryan,56 Edgerton Street,Hawthorn,Australia,3122,0467718817,Jennifer.Bryan@delwp.gov.xx,"Environment, Land, Water and Planning",Team Leader,Crystal,04248241672,12-Jun-1974,23-Sep-2017,-37.81427309048396,145.02500444238308
E600536,Anthony,Ward,102 Darebin Road,Thornbury,Australia,3071,0460340697,Anthony.Ward@health.gov.xx,Health,Consultant,Danielle,04224363935,21-Sep-1965,15-Nov-2018,-37.76501443885714,145.01799264171427
E600537,Sergio,Bowers,61 Mary St,Cheltenham,Australia,3192,0462361617,Sergio.Bowers@health.gov.xx,Health,Assistant,Tara,04386897611,29-Apr-1987,09-Nov-2017,-36.5986096,144.6780052
E600538,Anthony,Williams,85 Osborne Avenue,Clayton South,Australia,3169,0468999086,Anthony.Williams@health.gov.xx,Health,Manager,Cassandra,04204167894,30-Oct-1960,02-Oct-2017,-37.9439257601588,145.12421645112127
E600539,Susan,Chen,43 Lowson Street,Fawkner,Australia,3060,0426980860,Susan.Chen@delwp.gov.xx,"Environment, Land, Water and Planning",Coordinator,Misty,04646747260,11-Jun-1971,22-Jan-2019,-37.69798061748105,144.96214203376852
E600540,Joseph,Richardson,93 First Avenue,Carlton North,Australia,3503,0439976316,Joseph.Richardson@education.gov.xx,Education and Training,Team Leader,Barbara,0449695334,09-Jun-1990,11-Sep-2019,-37.79187553219746,144.96399619347028
E600541,Bryce,Kim,40 Mount Alexander Road,Essendon,Australia,3040,0461401236,Bryce.Kim@health.gov.xx,Health,Analyst,Lance,04457336045,18-May-1963,08-Jan-2020,-37.7525905,144.9157052842216
E600542,Edgar,Sheppard,118 Skeleton Creek Trail,,Australia,3029,0449596304,Edgar.Sheppard@education.gov.xx,Education and Training,Coordinator,Melissa,04634617807,05-Aug-1977,27-Apr-2019,-37.8664159665832,144.7163459469049
E600543,Robin,Andrade,49 Ananda Court,Watsonia,Australia,3087,0459005044,Robin.Andrade@education.gov.xx,Education and Training,Consultant,Christine,04108712618,26-Oct-1963,28-Oct-2015,-37.71484938177276,145.07506643585663
E600544,Kevin,Barnes,59 Hume Highway Service Road,Campbellfield,Australia,3061,0457331810,Kevin.Barnes@transport.gov.xx,Transport,Coordinator,Debbie,04658548770,20-Feb-1973,08-Apr-2015,-37.68320645532207,144.95755065596882
E600545,Tom,Mcdowell,83 Carween Avenue,Mitcham,Australia,3132,0412860909,Tom.Mcdowell@health.gov.xx,Health,Team Leader,Charles,04630930985,28-Apr-1991,06-Dec-2016,-37.826995441111514,145.19165380686243
E600546,Gerald,Bowman,64 York Street,Airport West,Australia,3042,0417377474,Gerald.Bowman@education.gov.xx,Education and Training,Manager,Jeanne,0484490749,07-May-1981,12-Mar-2018,-37.7268217,144.8901223835212
E600547,Melinda,Cox,30 Stonebridge Way,Attwood,Australia,3049,0455245422,Melinda.Cox@dffh.gov.xx,"Families, Fairness and Housing",Coordinator,Daniel,04226826005,01-Apr-1966,26-May-2018,-37.6735986658203,144.89416981791322
E600548,Patricia,Stout,105 Dominion Drive,Burnside,Australia,3023,0452669029,Patricia.Stout@delwp.gov.xx,"Environment, Land, Water and Planning",Assistant,Hannah,04223391335,11-Jul-1967,26-Nov-2015,-37.745186315395884,144.75779696228636
E600549,Patrick,May,62 Wetlands Trail,Braeside,Australia,3195,0469407832,Patrick.May@health.gov.xx,Health,Coordinator,Leslie,04352263650,09-Jul-1960,06-May-2017,-38.009242147605505,145.1270435635247
E600550,Jason,Conley,29 Thorburn Street,Hampton,Australia,3188,0460253204,Jason.Conley@delwp.gov.xx,"Environment, Land, Water and Planning",Analyst,Isaiah,04318386282,09-Jul-1975,28-Feb-2019,-37.9413476,145.02140194584487
E600551,Diana,Lopez,69 Archer Road,Truganina,Australia,3027,0461045247,Diana.Lopez@education.gov.xx,Education and Training,Team Leader,Alexandra,04256707671,19-Dec-1985,07-Feb-2016,-37.806486,144.7367267
E600552,Francisco,Bowen,82 Hume Highway,Somerton,Australia,3062,0448652650,Francisco.Bowen@education.gov.xx,Education and Training,Coordinator,Rebecca,04343547447,27-Mar-1984,02-May-2018,-37.63707009544022,144.9506903284505
E600553,Angela,Bryant,100 Earl Street,Airport West,Australia,3042,0431852899,Angela.Bryant@delwp.gov.xx,"Environment, Land, Water and Planning",Assistant,Alyssa,04118342594,27-Jan-1973,20-May-2015,-37.727282578981395,144.88727618487312
E600554,Christopher,Mendez,53 Woolart Street,Strathmore,Australia,3041,0438711150,Christopher.Mendez@health.gov.xx,Health,Team Leader,Mary,04379017415,16-Dec-1988,06-Aug-2019,-37.72158828154078,144.9075605924849
E600555,Frank,Roach,69 Nightingale Close,Donvale,Australia,3111,0444206992,Frank.Roach@dtf.gov.xx,Treasury and Finance,Assistant,Joseph,04606889714,09-Jul-1985,15-Jun-2015,-37.7855133,145.1786144
E600556,Shelby,Olson,82 Tindals Road,Donvale,Australia,3111,0475704127,Shelby.Olson@transport.gov.xx,Transport,Operations,Andrea,04307010440,03-Feb-1991,30-Jun-2017,-37.77560270276964,145.19117621134077
E600557,Brandy,Morris,101 Fischer Street,Coburg,Australia,3058,0478512436,Brandy.Morris@education.gov.xx,Education and Training,Analyst,Francisco,04610541823,19-Dec-1969,05-Sep-2014,-37.734887936195044,144.95389175313295
E600558,Erik,Stevens,33 Harrow Street,Preston,Australia,3072,0422350496,Erik.Stevens@health.gov.xx,Health,Coordinator,Dean,04569266040,13-Feb-1990,05-Mar-2019,-37.7433620356771,145.02087727048988
E600559,Peter,Edwards,42 Bay Trail,Beaumaris,Australia,3193,0428643170,Peter.Edwards@health.gov.xx,Health,Coordinator,Dale,04596561320,19-Apr-1986,21-Apr-2017,-37.989207199999996,145.0279228268609
E600560,Edward,Whitney,46 Station Street,Coburg,Australia,3058,0446301917,Edward.Whitney@health.gov.xx,Health,Advisor,Kyle,04668055701,20-Jun-1970,23-Jan-2017,-37.7537952,144.96182588387413
E600561,Wendy,Brock,38 Mills Street,Hampton,Australia,3187,0429963360,Wendy.Brock@dpc.gov.xx,Premier and Cabient,Consultant,Brian,04253812450,09-Jan-1963,19-Mar-2017,-37.93610375,145.00596708136635
E600562,Jennifer,Burgess,119 Jenny Rd,Cheltenham,Australia,3192,0479994022,Jennifer.Burgess@education.gov.xx,Education and Training,Director,Kristina,04661015297,10-Jul-1970,29-Oct-2015,-36.5986096,144.6780052
E600563,Thomas,Gordon,23 Enterprize Road,West Melbourne,Australia,3008,0464810568,Thomas.Gordon@education.gov.xx,Education and Training,Trainer,Michelle,04495247170,26-Jul-1966,17-Apr-2019,-37.81391814700058,144.92993287456034
E600564,Rebecca,Rose,25 Jamieson Avenue,Footscray,Australia,3011,0463955568,Rebecca.Rose@education.gov.xx,Education and Training,Consultant,Brian,04640589691,20-Jul-1992,09-Sep-2016,-37.7970864,144.9103806
E600565,Joseph,Gould,63 Main Yarra Trail Capital City Trail,Kew,Australia,3067,0416118896,Joseph.Gould@health.gov.xx,Health,Executive,Antonio,04545790177,26-Dec-1960,03-Jan-2018,-37.8074348,145.009397
E600566,Sergio,Hart,28 Woodleigh Street,Thomastown,Australia,3074,0417634206,Sergio.Hart@health.gov.xx,Health,Analyst,David,04505103736,20-Aug-1987,01-Apr-2019,-37.67973404701234,144.99483802196005
E600567,Michelle,Miller,37 Nobel Banks Drive,Cairnlea,Australia,3021,0439570993,Michelle.Miller@education.gov.xx,Education and Training,Advisor,Michael,04653302393,10-Apr-1989,03-Dec-2018,-37.7526816,144.790623153904
E600568,Tracy,Stone,34 Bray Street,Reservoir,Australia,3060,0431537679,Tracy.Stone@health.gov.xx,Health,Analyst,David,04361370602,15-Jun-1975,05-Jul-2017,-37.69846215899532,144.98643249792357
E600569,Michelle,Young,35 Elliott Avenue,Parkville,Australia,3052,0432429678,Michelle.Young@education.gov.xx,Education and Training,Assistant,Katie,04324620426,23-Nov-1969,12-Oct-2016,-37.784417649999995,144.95179667699705
E600570,William,Rice,75 Nicholls Street,Macleod,Australia,3087,0450347179,William.Rice@education.gov.xx,Education and Training,Coordinator,Jessica,04388726199,30-Nov-1971,12-Apr-2018,-37.71739474464251,145.07246172504932
E600571,Nicole,Williams,79 Natya Court,Westmeadows,Australia,3049,0437819313,Nicole.Williams@dffh.gov.xx,"Families, Fairness and Housing",Trainer,Jennifer,04122988533,26-Jul-1982,09-Sep-2019,-37.6717119,144.9033287
E600572,Joseph,Olson,100 Dulcie Street,Sunshine,Australia,3020,0433937810,Joseph.Olson@dtf.gov.xx,Treasury and Finance,Operations,Sandra,04203767457,29-Jan-1961,29-Dec-2019,-37.78040125574095,144.84002127675558
E600573,Sarah,Adams,55 Sixth Avenue,Altona North,Australia,3025,0468534242,Sarah.Adams@dpc.gov.xx,Premier and Cabient,Consultant,Kelsey,0413586359,16-Dec-1976,27-Aug-2017,-37.83246678193584,144.8501482120612
E600574,Monica,Miller,110 Herlihys Road,Templestowe Lower,Australia,3107,0413793137,Monica.Miller@dpc.gov.xx,Premier and Cabient,Consultant,Samantha,04152420597,18-Jan-1991,02-Aug-2017,-37.76154785,145.1227911011691
E600575,Jennifer,Cobb,94 Melrose Drive,Tullamarine,Australia,3043,0469610847,Jennifer.Cobb@health.gov.xx,Health,Advisor,Lawrence,04482507066,03-Jan-1976,01-May-2017,-37.709245,144.88827684413917
E600576,Crystal,Thomas,66 Brackenbury Street,Warrandyte,Australia,3113,0435819226,Crystal.Thomas@djpr.gov.xx,"Jobs, Precincts and Regions",Administator,Daniel,04126760268,15-Oct-1984,20-Feb-2019,-37.746253310897835,145.2123265522962
E600577,Sherri,Shields,72 Buckley Street,Footscray,Australia,3011,0472471090,Sherri.Shields@health.gov.xx,Health,Administator,Karen,0448947554,01-Feb-1958,14-Oct-2018,-37.80231144452447,144.88765236367132
E600578,Charles,Lucas,35 Plenty River Drive,Greensborough,Australia,3088,0439982071,Charles.Lucas@dpc.gov.xx,Premier and Cabient,Assistant,Christopher,04511800756,18-Oct-1983,19-Jan-2019,-37.6953137,145.1056403
E600579,William,Petty,33 Bay Trail,Port Melbourne,Australia,3207,0452701551,William.Petty@education.gov.xx,Education and Training,Coordinator,Paul,04485184197,12-Apr-1989,07-Nov-2017,-37.845215749999994,144.93090620924352
E600580,Brittany,Hendrix,45 McGregor Avenue,Brunswick West,Australia,3055,0428554519,Brittany.Hendrix@health.gov.xx,Health,Analyst,Kevin,04506472030,06-Nov-1965,25-Jan-2016,-37.75474,144.9438674
E600581,Charles,Harrison,27 Koonung Road,Blackburn North,Australia,3130,0466211037,Charles.Harrison@education.gov.xx,Education and Training,Consultant,Kylie,04662768867,28-Apr-1967,26-Apr-2016,-37.80945651374324,145.1522417633634
E600582,Martha,Carr,100 River Avenue,Plenty,Australia,3090,0412581830,Martha.Carr@dpc.gov.xx,Premier and Cabient,Operations,Kimberly,04215216611,06-Nov-1968,25-Apr-2016,-37.6646967,145.1026775
E600583,Victoria,Hurst,97 Eastment Street,Northcote,Australia,3070,0471957745,Victoria.Hurst@dtf.gov.xx,Treasury and Finance,Assistant,James,04293688331,16-Nov-1990,02-Nov-2019,-37.77391307759775,144.9973220344782
E600584,Victoria,Marks,53 Dulcie Street,Sunshine,Australia,3020,0435822453,Victoria.Marks@djpr.gov.xx,"Jobs, Precincts and Regions",Coordinator,Timothy,04230391770,27-Dec-1974,06-Apr-2018,-37.782373571334276,144.83972992126994
E600585,Todd,Koch,49 Johnson Street,Northcote,Australia,3071,0448666176,Todd.Koch@education.gov.xx,Education and Training,Team Leader,Debra,04478898674,10-Dec-1978,15-Dec-2018,-37.764053375,144.99866194999998
E600586,Mary,Barron,88 Sayers Road,Tarneit,Australia,3029,0458830224,Mary.Barron@education.gov.xx,Education and Training,Administator,Cristian,0455433435,20-Jun-1957,11-Aug-2018,-37.8490108,144.68845475909342
E600587,Timothy,Torres,38 Bannons Lane,Yarrambat,Australia,3091,0454818151,Timothy.Torres@dffh.gov.xx,"Families, Fairness and Housing",Advisor,Joseph,0412310194,22-Mar-1961,23-Feb-2019,-37.628691201093964,145.1514995971224
E600588,Allison,Owens,71 Citybay Drive,Point Cook,Australia,3030,0418054690,Allison.Owens@djpr.gov.xx,"Jobs, Precincts and Regions",Assistant,Lisa,04459502373,22-Mar-1958,16-Mar-2015,-37.9160544,144.7757614
E600589,Sharon,Rivera,104 Gilbert Road,Reservoir,Australia,3072,0431062199,Sharon.Rivera@health.gov.xx,Health,Consultant,Latoya,04463946553,20-Aug-1984,12-Aug-2016,-37.73538997160493,144.99082556954733
E600590,Cassandra,Burns,105 Kerr Street,Fitzroy,Australia,3065,0460516601,Cassandra.Burns@health.gov.xx,Health,Coordinator,James,04176127997,13-May-1978,06-Nov-2016,-37.79676035,144.97664200000003
E600591,Maria,Graham,119 Milton Street,Glenroy,Australia,3046,0430653468,Maria.Graham@health.gov.xx,Health,Consultant,Anthony,04530624909,12-Sep-1989,14-Aug-2015,-37.7128890334451,144.92209680192502
E600592,Nicolas,Rios,62 Cooper Street,Epping,Australia,3076,0457776199,Nicolas.Rios@transport.gov.xx,Transport,Executive,Ashley,04319396639,15-Nov-1981,16-Dec-2015,-37.648793,144.9938974
E600593,Nicholas,Ford,93 Cornwall Road,Pascoe Vale,Australia,3044,0473966399,Nicholas.Ford@education.gov.xx,Education and Training,Coordinator,Amanda,04260329255,06-Jan-1978,28-Oct-2015,-37.721271624904034,144.93647366169446
E600594,Richard,Walker,64 Cypress Drive,Parkville,Australia,3052,0449517175,Richard.Walker@dpc.gov.xx,Premier and Cabient,Executive,Daniel,0413558944,18-Apr-1985,12-Jan-2017,-37.7774097,144.94506200047738
E600595,Cheryl,Johnson,101 Maribyrnong River Trail,Maribyrnong,Australia,3032,0413675762,Cheryl.Johnson@education.gov.xx,Education and Training,Coordinator,Ruben,04353119465,17-Nov-1989,19-Mar-2015,-37.775766,144.8960092
